Training Start
Compression Rate: 0.8
SNR Value: 3
"epoch: 98, Train Loss: 0.195218, Train Acc: 0.886427, Eval Loss: 0.191793, Eval Acc: 0.886175, PSNR: 16.991985"
"epoch: 99, Train Loss: 0.194679, Train Acc: 0.886394, Eval Loss: 0.191162, Eval Acc: 0.888647, PSNR: 15.088349"
Training Start
Compression Rate: 0.8
SNR Value: 5
"epoch: 0, Train Loss: 0.998744, Train Acc: 0.270539, Eval Loss: 0.863350, Eval Acc: 0.495748, PSNR: 1.565290"
"epoch: 1, Train Loss: 0.752813, Train Acc: 0.604461, Eval Loss: 0.656709, Eval Acc: 0.683841, PSNR: 3.744897"
"epoch: 2, Train Loss: 0.595237, Train Acc: 0.718683, Eval Loss: 0.537548, Eval Acc: 0.749407, PSNR: 5.044834"
"epoch: 3, Train Loss: 0.501114, Train Acc: 0.761277, Eval Loss: 0.463280, Eval Acc: 0.776800, PSNR: 5.148393"
"epoch: 4, Train Loss: 0.440882, Train Acc: 0.781966, Eval Loss: 0.413987, Eval Acc: 0.796677, PSNR: 6.805670"
"epoch: 5, Train Loss: 0.400222, Train Acc: 0.796525, Eval Loss: 0.380729, Eval Acc: 0.802215, PSNR: 7.188531"
"epoch: 6, Train Loss: 0.371798, Train Acc: 0.804787, Eval Loss: 0.356648, Eval Acc: 0.814181, PSNR: 7.722983"
"epoch: 7, Train Loss: 0.351258, Train Acc: 0.813433, Eval Loss: 0.338903, Eval Acc: 0.819719, PSNR: 8.365351"
"epoch: 8, Train Loss: 0.335860, Train Acc: 0.819180, Eval Loss: 0.325730, Eval Acc: 0.824268, PSNR: 9.785427"
"epoch: 9, Train Loss: 0.323950, Train Acc: 0.824610, Eval Loss: 0.314910, Eval Acc: 0.832377, PSNR: 10.145815"
"epoch: 10, Train Loss: 0.314593, Train Acc: 0.827759, Eval Loss: 0.306639, Eval Acc: 0.833366, PSNR: 10.740845"
"epoch: 11, Train Loss: 0.307010, Train Acc: 0.831090, Eval Loss: 0.299651, Eval Acc: 0.838311, PSNR: 9.015745"
"epoch: 12, Train Loss: 0.300513, Train Acc: 0.835321, Eval Loss: 0.293415, Eval Acc: 0.843849, PSNR: 11.833177"
"epoch: 13, Train Loss: 0.294908, Train Acc: 0.837936, Eval Loss: 0.288354, Eval Acc: 0.846025, PSNR: 12.384995"
"epoch: 14, Train Loss: 0.290230, Train Acc: 0.840518, Eval Loss: 0.283942, Eval Acc: 0.844541, PSNR: 11.736135"
"epoch: 15, Train Loss: 0.285889, Train Acc: 0.843184, Eval Loss: 0.280010, Eval Acc: 0.849585, PSNR: 10.612020"
"epoch: 16, Train Loss: 0.281979, Train Acc: 0.845149, Eval Loss: 0.276363, Eval Acc: 0.851167, PSNR: 10.923664"
"epoch: 17, Train Loss: 0.278547, Train Acc: 0.846532, Eval Loss: 0.273037, Eval Acc: 0.851167, PSNR: 11.451630"
"epoch: 18, Train Loss: 0.275446, Train Acc: 0.848931, Eval Loss: 0.269762, Eval Acc: 0.853145, PSNR: 11.257032"
"epoch: 19, Train Loss: 0.272394, Train Acc: 0.850713, Eval Loss: 0.267276, Eval Acc: 0.854628, PSNR: 10.394270"
"epoch: 20, Train Loss: 0.269873, Train Acc: 0.851729, Eval Loss: 0.264859, Eval Acc: 0.857100, PSNR: 13.996960"
"epoch: 21, Train Loss: 0.267167, Train Acc: 0.853445, Eval Loss: 0.262068, Eval Acc: 0.855518, PSNR: 13.252998"
"epoch: 22, Train Loss: 0.264764, Train Acc: 0.855294, Eval Loss: 0.259672, Eval Acc: 0.860463, PSNR: 14.650962"
"epoch: 23, Train Loss: 0.262442, Train Acc: 0.856360, Eval Loss: 0.257507, Eval Acc: 0.861748, PSNR: 12.837429"
"epoch: 24, Train Loss: 0.260381, Train Acc: 0.857393, Eval Loss: 0.255384, Eval Acc: 0.861946, PSNR: 12.304430"
"epoch: 25, Train Loss: 0.258343, Train Acc: 0.858009, Eval Loss: 0.253364, Eval Acc: 0.862638, PSNR: 12.222074"
"epoch: 26, Train Loss: 0.256439, Train Acc: 0.859542, Eval Loss: 0.251587, Eval Acc: 0.864320, PSNR: 12.794080"
"epoch: 27, Train Loss: 0.254555, Train Acc: 0.861041, Eval Loss: 0.249735, Eval Acc: 0.865704, PSNR: 14.422357"
"epoch: 28, Train Loss: 0.252835, Train Acc: 0.861840, Eval Loss: 0.247900, Eval Acc: 0.867979, PSNR: 11.537000"
"epoch: 29, Train Loss: 0.251071, Train Acc: 0.862423, Eval Loss: 0.246409, Eval Acc: 0.867781, PSNR: 12.568813"
"epoch: 30, Train Loss: 0.249578, Train Acc: 0.861924, Eval Loss: 0.244770, Eval Acc: 0.867583, PSNR: 13.252985"
"epoch: 31, Train Loss: 0.247949, Train Acc: 0.864189, Eval Loss: 0.243323, Eval Acc: 0.865407, PSNR: 13.714459"
"epoch: 32, Train Loss: 0.246409, Train Acc: 0.864139, Eval Loss: 0.241493, Eval Acc: 0.868869, PSNR: 12.480176"
"epoch: 33, Train Loss: 0.244827, Train Acc: 0.865638, Eval Loss: 0.240395, Eval Acc: 0.869660, PSNR: 13.802754"
"epoch: 34, Train Loss: 0.243522, Train Acc: 0.866521, Eval Loss: 0.239025, Eval Acc: 0.869462, PSNR: 12.266700"
"epoch: 35, Train Loss: 0.242267, Train Acc: 0.866238, Eval Loss: 0.237356, Eval Acc: 0.873121, PSNR: 15.092848"
"epoch: 36, Train Loss: 0.240855, Train Acc: 0.867221, Eval Loss: 0.236183, Eval Acc: 0.873418, PSNR: 12.755122"
"epoch: 37, Train Loss: 0.239487, Train Acc: 0.868137, Eval Loss: 0.234717, Eval Acc: 0.870055, PSNR: 13.261409"
"epoch: 38, Train Loss: 0.238422, Train Acc: 0.868837, Eval Loss: 0.233775, Eval Acc: 0.872132, PSNR: 12.732577"
"epoch: 39, Train Loss: 0.237042, Train Acc: 0.869470, Eval Loss: 0.232575, Eval Acc: 0.872824, PSNR: 13.138161"
"epoch: 40, Train Loss: 0.235866, Train Acc: 0.869453, Eval Loss: 0.231369, Eval Acc: 0.873418, PSNR: 13.596054"
"epoch: 41, Train Loss: 0.234780, Train Acc: 0.870286, Eval Loss: 0.230357, Eval Acc: 0.872330, PSNR: 13.901718"
"epoch: 42, Train Loss: 0.233681, Train Acc: 0.870719, Eval Loss: 0.228971, Eval Acc: 0.874703, PSNR: 13.087721"
"epoch: 43, Train Loss: 0.232583, Train Acc: 0.871485, Eval Loss: 0.228018, Eval Acc: 0.875198, PSNR: 15.083124"
"epoch: 44, Train Loss: 0.231670, Train Acc: 0.871435, Eval Loss: 0.227150, Eval Acc: 0.875791, PSNR: 13.707113"
"epoch: 45, Train Loss: 0.230472, Train Acc: 0.872285, Eval Loss: 0.226046, Eval Acc: 0.875692, PSNR: 14.117299"
"epoch: 46, Train Loss: 0.229389, Train Acc: 0.872485, Eval Loss: 0.224822, Eval Acc: 0.877077, PSNR: 14.012084"
"epoch: 47, Train Loss: 0.228412, Train Acc: 0.872834, Eval Loss: 0.223872, Eval Acc: 0.875396, PSNR: 15.398794"
"epoch: 48, Train Loss: 0.227561, Train Acc: 0.873934, Eval Loss: 0.223127, Eval Acc: 0.878263, PSNR: 13.702809"
"epoch: 49, Train Loss: 0.226527, Train Acc: 0.873884, Eval Loss: 0.222020, Eval Acc: 0.875890, PSNR: 16.201040"
"epoch: 50, Train Loss: 0.225711, Train Acc: 0.874917, Eval Loss: 0.221302, Eval Acc: 0.877275, PSNR: 14.662445"
"epoch: 51, Train Loss: 0.224789, Train Acc: 0.874267, Eval Loss: 0.220250, Eval Acc: 0.878165, PSNR: 14.723741"
"epoch: 52, Train Loss: 0.223707, Train Acc: 0.875616, Eval Loss: 0.219503, Eval Acc: 0.878857, PSNR: 15.395601"
"epoch: 53, Train Loss: 0.222907, Train Acc: 0.875600, Eval Loss: 0.218317, Eval Acc: 0.879450, PSNR: 14.517691"
"epoch: 54, Train Loss: 0.222110, Train Acc: 0.876283, Eval Loss: 0.217564, Eval Acc: 0.879549, PSNR: 12.562416"
"epoch: 55, Train Loss: 0.221246, Train Acc: 0.876116, Eval Loss: 0.216761, Eval Acc: 0.881032, PSNR: 14.803098"
"epoch: 56, Train Loss: 0.220481, Train Acc: 0.875416, Eval Loss: 0.215751, Eval Acc: 0.880241, PSNR: 13.385938"
"epoch: 57, Train Loss: 0.219615, Train Acc: 0.876866, Eval Loss: 0.215152, Eval Acc: 0.883010, PSNR: 14.119707"
"epoch: 58, Train Loss: 0.218757, Train Acc: 0.876333, Eval Loss: 0.214651, Eval Acc: 0.879648, PSNR: 14.034281"
"epoch: 59, Train Loss: 0.218179, Train Acc: 0.876832, Eval Loss: 0.213416, Eval Acc: 0.881922, PSNR: 14.649234"
"epoch: 60, Train Loss: 0.217190, Train Acc: 0.877215, Eval Loss: 0.212851, Eval Acc: 0.882417, PSNR: 14.154011"
"epoch: 61, Train Loss: 0.216488, Train Acc: 0.877815, Eval Loss: 0.212167, Eval Acc: 0.879351, PSNR: 14.483008"
"epoch: 62, Train Loss: 0.215804, Train Acc: 0.877332, Eval Loss: 0.211302, Eval Acc: 0.884691, PSNR: 14.512859"
"epoch: 63, Train Loss: 0.214950, Train Acc: 0.878082, Eval Loss: 0.210808, Eval Acc: 0.881725, PSNR: 14.703919"
"epoch: 64, Train Loss: 0.214349, Train Acc: 0.878665, Eval Loss: 0.209879, Eval Acc: 0.880934, PSNR: 14.232545"
"epoch: 65, Train Loss: 0.213690, Train Acc: 0.878315, Eval Loss: 0.209080, Eval Acc: 0.884593, PSNR: 16.062745"
"epoch: 66, Train Loss: 0.212877, Train Acc: 0.878831, Eval Loss: 0.208751, Eval Acc: 0.882021, PSNR: 14.880354"
"epoch: 67, Train Loss: 0.212202, Train Acc: 0.879281, Eval Loss: 0.208101, Eval Acc: 0.884395, PSNR: 15.271574"
"epoch: 68, Train Loss: 0.211435, Train Acc: 0.879831, Eval Loss: 0.207411, Eval Acc: 0.883109, PSNR: 15.311329"
"epoch: 69, Train Loss: 0.210856, Train Acc: 0.879348, Eval Loss: 0.206610, Eval Acc: 0.884494, PSNR: 15.269290"
"epoch: 70, Train Loss: 0.210147, Train Acc: 0.880131, Eval Loss: 0.205738, Eval Acc: 0.884889, PSNR: 16.272334"
"epoch: 71, Train Loss: 0.209540, Train Acc: 0.880614, Eval Loss: 0.205154, Eval Acc: 0.883900, PSNR: 13.629089"
"epoch: 72, Train Loss: 0.208883, Train Acc: 0.880297, Eval Loss: 0.204527, Eval Acc: 0.883109, PSNR: 16.353186"
"epoch: 73, Train Loss: 0.208248, Train Acc: 0.880564, Eval Loss: 0.204052, Eval Acc: 0.883010, PSNR: 15.288273"
"epoch: 74, Train Loss: 0.207576, Train Acc: 0.881330, Eval Loss: 0.203407, Eval Acc: 0.886175, PSNR: 15.884391"
"epoch: 75, Train Loss: 0.207019, Train Acc: 0.881696, Eval Loss: 0.202980, Eval Acc: 0.886472, PSNR: 16.130080"
"epoch: 76, Train Loss: 0.206508, Train Acc: 0.881313, Eval Loss: 0.202033, Eval Acc: 0.885581, PSNR: 16.066311"
"epoch: 77, Train Loss: 0.205884, Train Acc: 0.880980, Eval Loss: 0.201524, Eval Acc: 0.885581, PSNR: 15.379352"
"epoch: 78, Train Loss: 0.205221, Train Acc: 0.881630, Eval Loss: 0.200908, Eval Acc: 0.884593, PSNR: 16.581704"
"epoch: 79, Train Loss: 0.204713, Train Acc: 0.881030, Eval Loss: 0.200152, Eval Acc: 0.886768, PSNR: 16.679746"
"epoch: 80, Train Loss: 0.204076, Train Acc: 0.881930, Eval Loss: 0.199636, Eval Acc: 0.885878, PSNR: 17.213696"
"epoch: 81, Train Loss: 0.203447, Train Acc: 0.882846, Eval Loss: 0.199132, Eval Acc: 0.887856, PSNR: 15.900626"
"epoch: 82, Train Loss: 0.203001, Train Acc: 0.882496, Eval Loss: 0.198534, Eval Acc: 0.886373, PSNR: 15.747528"
"epoch: 83, Train Loss: 0.202362, Train Acc: 0.882729, Eval Loss: 0.197983, Eval Acc: 0.885977, PSNR: 17.511603"
"epoch: 84, Train Loss: 0.201850, Train Acc: 0.882729, Eval Loss: 0.197774, Eval Acc: 0.886570, PSNR: 14.483432"
"epoch: 85, Train Loss: 0.201122, Train Acc: 0.883962, Eval Loss: 0.196694, Eval Acc: 0.887065, PSNR: 16.117237"
"epoch: 86, Train Loss: 0.200761, Train Acc: 0.883629, Eval Loss: 0.196332, Eval Acc: 0.886076, PSNR: 16.748752"
"epoch: 87, Train Loss: 0.200238, Train Acc: 0.883829, Eval Loss: 0.196000, Eval Acc: 0.887856, PSNR: 15.115339"
"epoch: 88, Train Loss: 0.199763, Train Acc: 0.883179, Eval Loss: 0.195286, Eval Acc: 0.887263, PSNR: 14.921655"
"epoch: 89, Train Loss: 0.199157, Train Acc: 0.883612, Eval Loss: 0.194857, Eval Acc: 0.887856, PSNR: 16.228948"
"epoch: 90, Train Loss: 0.198735, Train Acc: 0.883512, Eval Loss: 0.194902, Eval Acc: 0.887757, PSNR: 16.605386"
"epoch: 91, Train Loss: 0.198222, Train Acc: 0.884295, Eval Loss: 0.193723, Eval Acc: 0.888350, PSNR: 14.934697"
"epoch: 92, Train Loss: 0.197476, Train Acc: 0.884012, Eval Loss: 0.193266, Eval Acc: 0.890328, PSNR: 15.236603"
"epoch: 93, Train Loss: 0.197061, Train Acc: 0.884528, Eval Loss: 0.192961, Eval Acc: 0.889636, PSNR: 16.663815"
"epoch: 94, Train Loss: 0.196623, Train Acc: 0.884845, Eval Loss: 0.192167, Eval Acc: 0.886768, PSNR: 17.905185"
"epoch: 95, Train Loss: 0.196133, Train Acc: 0.884911, Eval Loss: 0.192109, Eval Acc: 0.889834, PSNR: 15.553753"
"epoch: 96, Train Loss: 0.195590, Train Acc: 0.884478, Eval Loss: 0.191387, Eval Acc: 0.889339, PSNR: 16.694325"
"epoch: 97, Train Loss: 0.195263, Train Acc: 0.885711, Eval Loss: 0.191091, Eval Acc: 0.890131, PSNR: 16.459597"
"epoch: 98, Train Loss: 0.194718, Train Acc: 0.885928, Eval Loss: 0.190535, Eval Acc: 0.890032, PSNR: 15.072497"
"epoch: 99, Train Loss: 0.194157, Train Acc: 0.885394, Eval Loss: 0.189966, Eval Acc: 0.888944, PSNR: 16.000000"
Training Start
Compression Rate: 0.8
SNR Value: 6
"epoch: 0, Train Loss: 1.005641, Train Acc: 0.234725, Eval Loss: 0.866826, Eval Acc: 0.455004, PSNR: 1.975308"
"epoch: 1, Train Loss: 0.758094, Train Acc: 0.596149, Eval Loss: 0.663333, Eval Acc: 0.688093, PSNR: 2.967844"
"epoch: 2, Train Loss: 0.602435, Train Acc: 0.710388, Eval Loss: 0.544755, Eval Acc: 0.743671, PSNR: 4.496857"
"epoch: 3, Train Loss: 0.507995, Train Acc: 0.749567, Eval Loss: 0.469632, Eval Acc: 0.768493, PSNR: 3.555483"
"epoch: 4, Train Loss: 0.446592, Train Acc: 0.771105, Eval Loss: 0.419585, Eval Acc: 0.784909, PSNR: 5.636951"
"epoch: 5, Train Loss: 0.404785, Train Acc: 0.786181, Eval Loss: 0.384718, Eval Acc: 0.798853, PSNR: 7.072155"
"epoch: 6, Train Loss: 0.375275, Train Acc: 0.796425, Eval Loss: 0.359723, Eval Acc: 0.806764, PSNR: 7.987946"
"epoch: 7, Train Loss: 0.353705, Train Acc: 0.805554, Eval Loss: 0.341232, Eval Acc: 0.814775, PSNR: 6.874354"
"epoch: 8, Train Loss: 0.337569, Train Acc: 0.812683, Eval Loss: 0.327145, Eval Acc: 0.820214, PSNR: 8.567399"
"epoch: 9, Train Loss: 0.325110, Train Acc: 0.818797, Eval Loss: 0.316092, Eval Acc: 0.824466, PSNR: 7.953355"
"epoch: 10, Train Loss: 0.315251, Train Acc: 0.823294, Eval Loss: 0.307291, Eval Acc: 0.830696, PSNR: 9.557058"
"epoch: 11, Train Loss: 0.307165, Train Acc: 0.827642, Eval Loss: 0.300023, Eval Acc: 0.834355, PSNR: 9.505575"
"epoch: 12, Train Loss: 0.300371, Train Acc: 0.830257, Eval Loss: 0.293800, Eval Acc: 0.836630, PSNR: 8.240296"
"epoch: 13, Train Loss: 0.294585, Train Acc: 0.834555, Eval Loss: 0.288475, Eval Acc: 0.841970, PSNR: 10.735584"
"epoch: 14, Train Loss: 0.289840, Train Acc: 0.836637, Eval Loss: 0.283590, Eval Acc: 0.847211, PSNR: 9.616206"
"epoch: 15, Train Loss: 0.285321, Train Acc: 0.839236, Eval Loss: 0.279749, Eval Acc: 0.849387, PSNR: 10.256502"
"epoch: 16, Train Loss: 0.281361, Train Acc: 0.842401, Eval Loss: 0.275923, Eval Acc: 0.850079, PSNR: 11.952318"
"epoch: 17, Train Loss: 0.277823, Train Acc: 0.844100, Eval Loss: 0.272695, Eval Acc: 0.850672, PSNR: 11.522051"
"epoch: 18, Train Loss: 0.274664, Train Acc: 0.845382, Eval Loss: 0.269482, Eval Acc: 0.853639, PSNR: 10.921959"
"epoch: 19, Train Loss: 0.271662, Train Acc: 0.848631, Eval Loss: 0.266461, Eval Acc: 0.853936, PSNR: 12.354180"
"epoch: 20, Train Loss: 0.268867, Train Acc: 0.849813, Eval Loss: 0.263820, Eval Acc: 0.857496, PSNR: 10.637895"
"epoch: 21, Train Loss: 0.266299, Train Acc: 0.851329, Eval Loss: 0.261299, Eval Acc: 0.859968, PSNR: 10.176926"
"epoch: 22, Train Loss: 0.263823, Train Acc: 0.852345, Eval Loss: 0.258750, Eval Acc: 0.860166, PSNR: 13.293974"
"epoch: 23, Train Loss: 0.261574, Train Acc: 0.853312, Eval Loss: 0.256866, Eval Acc: 0.859672, PSNR: 11.496326"
"epoch: 24, Train Loss: 0.259400, Train Acc: 0.855094, Eval Loss: 0.254748, Eval Acc: 0.860067, PSNR: 13.343400"
"epoch: 25, Train Loss: 0.257371, Train Acc: 0.857209, Eval Loss: 0.252432, Eval Acc: 0.865012, PSNR: 12.166081"
"epoch: 26, Train Loss: 0.255322, Train Acc: 0.857493, Eval Loss: 0.250635, Eval Acc: 0.864715, PSNR: 12.050784"
"epoch: 27, Train Loss: 0.253561, Train Acc: 0.858492, Eval Loss: 0.248911, Eval Acc: 0.865605, PSNR: 12.266481"
"epoch: 28, Train Loss: 0.251811, Train Acc: 0.859858, Eval Loss: 0.247270, Eval Acc: 0.865407, PSNR: 12.813585"
"epoch: 29, Train Loss: 0.249971, Train Acc: 0.860558, Eval Loss: 0.245407, Eval Acc: 0.866693, PSNR: 12.315346"
"epoch: 30, Train Loss: 0.248490, Train Acc: 0.862323, Eval Loss: 0.243856, Eval Acc: 0.867682, PSNR: 12.639191"
"epoch: 31, Train Loss: 0.246822, Train Acc: 0.862523, Eval Loss: 0.242140, Eval Acc: 0.869264, PSNR: 12.512692"
"epoch: 32, Train Loss: 0.245368, Train Acc: 0.863823, Eval Loss: 0.240720, Eval Acc: 0.869858, PSNR: 13.420137"
"epoch: 33, Train Loss: 0.243927, Train Acc: 0.863956, Eval Loss: 0.239445, Eval Acc: 0.869561, PSNR: 12.042683"
"epoch: 34, Train Loss: 0.242460, Train Acc: 0.865355, Eval Loss: 0.237987, Eval Acc: 0.867880, PSNR: 13.409428"
"epoch: 35, Train Loss: 0.241035, Train Acc: 0.865955, Eval Loss: 0.236731, Eval Acc: 0.871539, PSNR: 14.335044"
"epoch: 36, Train Loss: 0.239674, Train Acc: 0.866438, Eval Loss: 0.235342, Eval Acc: 0.873022, PSNR: 12.980267"
"epoch: 37, Train Loss: 0.238470, Train Acc: 0.866754, Eval Loss: 0.234029, Eval Acc: 0.873813, PSNR: 13.883921"
"epoch: 38, Train Loss: 0.237152, Train Acc: 0.868270, Eval Loss: 0.232736, Eval Acc: 0.873121, PSNR: 15.476670"
"epoch: 39, Train Loss: 0.235910, Train Acc: 0.868220, Eval Loss: 0.231745, Eval Acc: 0.874506, PSNR: 13.667605"
"epoch: 40, Train Loss: 0.234765, Train Acc: 0.869620, Eval Loss: 0.230389, Eval Acc: 0.873616, PSNR: 13.112232"
"epoch: 41, Train Loss: 0.233721, Train Acc: 0.869453, Eval Loss: 0.229094, Eval Acc: 0.874110, PSNR: 13.549401"
"epoch: 42, Train Loss: 0.232363, Train Acc: 0.870536, Eval Loss: 0.228274, Eval Acc: 0.876681, PSNR: 15.155322"
"epoch: 43, Train Loss: 0.231321, Train Acc: 0.871269, Eval Loss: 0.227263, Eval Acc: 0.874506, PSNR: 13.419306"
"epoch: 44, Train Loss: 0.230353, Train Acc: 0.872018, Eval Loss: 0.226263, Eval Acc: 0.875198, PSNR: 14.243254"
"epoch: 45, Train Loss: 0.229269, Train Acc: 0.872135, Eval Loss: 0.225175, Eval Acc: 0.876286, PSNR: 12.857622"
"epoch: 46, Train Loss: 0.228212, Train Acc: 0.872585, Eval Loss: 0.224076, Eval Acc: 0.876483, PSNR: 13.394963"
"epoch: 47, Train Loss: 0.227253, Train Acc: 0.872901, Eval Loss: 0.222946, Eval Acc: 0.876582, PSNR: 13.616894"
"epoch: 48, Train Loss: 0.226297, Train Acc: 0.873118, Eval Loss: 0.221944, Eval Acc: 0.879055, PSNR: 12.459192"
"epoch: 49, Train Loss: 0.225344, Train Acc: 0.873951, Eval Loss: 0.221185, Eval Acc: 0.879747, PSNR: 12.552493"
"epoch: 50, Train Loss: 0.224434, Train Acc: 0.873934, Eval Loss: 0.220283, Eval Acc: 0.878066, PSNR: 11.927385"
"epoch: 51, Train Loss: 0.223417, Train Acc: 0.875033, Eval Loss: 0.219014, Eval Acc: 0.879450, PSNR: 15.916051"
"epoch: 52, Train Loss: 0.222644, Train Acc: 0.874450, Eval Loss: 0.218598, Eval Acc: 0.878956, PSNR: 14.459299"
"epoch: 53, Train Loss: 0.221646, Train Acc: 0.875366, Eval Loss: 0.217651, Eval Acc: 0.879648, PSNR: 15.591644"
"epoch: 54, Train Loss: 0.220919, Train Acc: 0.875733, Eval Loss: 0.216727, Eval Acc: 0.880340, PSNR: 13.782346"
"epoch: 55, Train Loss: 0.220067, Train Acc: 0.876499, Eval Loss: 0.215885, Eval Acc: 0.881230, PSNR: 14.639339"
"epoch: 56, Train Loss: 0.219201, Train Acc: 0.876566, Eval Loss: 0.214973, Eval Acc: 0.881527, PSNR: 16.805853"
"epoch: 57, Train Loss: 0.218519, Train Acc: 0.876266, Eval Loss: 0.214286, Eval Acc: 0.882219, PSNR: 12.932670"
"epoch: 58, Train Loss: 0.217614, Train Acc: 0.877432, Eval Loss: 0.213310, Eval Acc: 0.883406, PSNR: 13.521622"
"epoch: 59, Train Loss: 0.216767, Train Acc: 0.877782, Eval Loss: 0.212673, Eval Acc: 0.882417, PSNR: 13.928255"
"epoch: 60, Train Loss: 0.216147, Train Acc: 0.878132, Eval Loss: 0.211924, Eval Acc: 0.882911, PSNR: 15.612283"
"epoch: 61, Train Loss: 0.215302, Train Acc: 0.878015, Eval Loss: 0.211035, Eval Acc: 0.883999, PSNR: 13.812989"
"epoch: 62, Train Loss: 0.214439, Train Acc: 0.878415, Eval Loss: 0.210361, Eval Acc: 0.884296, PSNR: 16.936463"
"epoch: 63, Train Loss: 0.213856, Train Acc: 0.879031, Eval Loss: 0.209612, Eval Acc: 0.883307, PSNR: 16.615399"
"epoch: 64, Train Loss: 0.212960, Train Acc: 0.879398, Eval Loss: 0.209179, Eval Acc: 0.883801, PSNR: 15.570921"
"epoch: 65, Train Loss: 0.212342, Train Acc: 0.879031, Eval Loss: 0.208330, Eval Acc: 0.882021, PSNR: 16.081213"
"epoch: 66, Train Loss: 0.211585, Train Acc: 0.880380, Eval Loss: 0.207543, Eval Acc: 0.884889, PSNR: 15.418930"
"epoch: 67, Train Loss: 0.210969, Train Acc: 0.879564, Eval Loss: 0.206983, Eval Acc: 0.884988, PSNR: 13.715350"
"epoch: 68, Train Loss: 0.210113, Train Acc: 0.880847, Eval Loss: 0.206104, Eval Acc: 0.883406, PSNR: 16.871612"
"epoch: 69, Train Loss: 0.209563, Train Acc: 0.881080, Eval Loss: 0.205673, Eval Acc: 0.882812, PSNR: 15.473969"
"epoch: 70, Train Loss: 0.208881, Train Acc: 0.880880, Eval Loss: 0.204826, Eval Acc: 0.883406, PSNR: 15.216073"
"epoch: 71, Train Loss: 0.208321, Train Acc: 0.880347, Eval Loss: 0.204191, Eval Acc: 0.887460, PSNR: 14.991776"
"epoch: 72, Train Loss: 0.207622, Train Acc: 0.881480, Eval Loss: 0.203760, Eval Acc: 0.884691, PSNR: 15.027849"
"epoch: 73, Train Loss: 0.206927, Train Acc: 0.882246, Eval Loss: 0.202936, Eval Acc: 0.886373, PSNR: 16.342549"
"epoch: 74, Train Loss: 0.206236, Train Acc: 0.881613, Eval Loss: 0.202317, Eval Acc: 0.885779, PSNR: 15.233751"
"epoch: 75, Train Loss: 0.205813, Train Acc: 0.882013, Eval Loss: 0.201836, Eval Acc: 0.886966, PSNR: 15.611205"
"epoch: 76, Train Loss: 0.205100, Train Acc: 0.882746, Eval Loss: 0.201135, Eval Acc: 0.886472, PSNR: 15.281414"
"epoch: 77, Train Loss: 0.204590, Train Acc: 0.882479, Eval Loss: 0.200223, Eval Acc: 0.888252, PSNR: 14.996037"
"epoch: 78, Train Loss: 0.203830, Train Acc: 0.883179, Eval Loss: 0.200269, Eval Acc: 0.884889, PSNR: 16.247179"
"epoch: 79, Train Loss: 0.203362, Train Acc: 0.883845, Eval Loss: 0.199250, Eval Acc: 0.889043, PSNR: 14.604480"
"epoch: 80, Train Loss: 0.202909, Train Acc: 0.883379, Eval Loss: 0.199078, Eval Acc: 0.888449, PSNR: 15.704384"
"epoch: 81, Train Loss: 0.202326, Train Acc: 0.882379, Eval Loss: 0.198242, Eval Acc: 0.886768, PSNR: 14.621309"
"epoch: 82, Train Loss: 0.201628, Train Acc: 0.883379, Eval Loss: 0.197761, Eval Acc: 0.886570, PSNR: 16.621811"
"epoch: 83, Train Loss: 0.200950, Train Acc: 0.883562, Eval Loss: 0.197177, Eval Acc: 0.889241, PSNR: 15.692021"
"epoch: 84, Train Loss: 0.200472, Train Acc: 0.884745, Eval Loss: 0.196457, Eval Acc: 0.890131, PSNR: 15.569330"
"epoch: 85, Train Loss: 0.199954, Train Acc: 0.884645, Eval Loss: 0.196013, Eval Acc: 0.888647, PSNR: 15.257883"
"epoch: 86, Train Loss: 0.199355, Train Acc: 0.884778, Eval Loss: 0.195360, Eval Acc: 0.888449, PSNR: 15.005970"
"epoch: 87, Train Loss: 0.198939, Train Acc: 0.884228, Eval Loss: 0.194894, Eval Acc: 0.889636, PSNR: 16.280667"
"epoch: 88, Train Loss: 0.198368, Train Acc: 0.885344, Eval Loss: 0.194392, Eval Acc: 0.888746, PSNR: 16.696712"
"epoch: 89, Train Loss: 0.197890, Train Acc: 0.885095, Eval Loss: 0.194062, Eval Acc: 0.888845, PSNR: 15.665674"
"epoch: 90, Train Loss: 0.197315, Train Acc: 0.885961, Eval Loss: 0.193490, Eval Acc: 0.891515, PSNR: 15.065859"
"epoch: 91, Train Loss: 0.196899, Train Acc: 0.884495, Eval Loss: 0.192968, Eval Acc: 0.889636, PSNR: 16.334804"
"epoch: 92, Train Loss: 0.196330, Train Acc: 0.885278, Eval Loss: 0.192545, Eval Acc: 0.889636, PSNR: 16.324631"
"epoch: 93, Train Loss: 0.195844, Train Acc: 0.885028, Eval Loss: 0.192081, Eval Acc: 0.888944, PSNR: 17.290420"
"epoch: 94, Train Loss: 0.195310, Train Acc: 0.885744, Eval Loss: 0.191339, Eval Acc: 0.890229, PSNR: 16.386394"
"epoch: 95, Train Loss: 0.194857, Train Acc: 0.886494, Eval Loss: 0.190917, Eval Acc: 0.889537, PSNR: 17.016480"
